route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10-2256,GLINE_2-S1-Sa-Saturday-03,57942556-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942557-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942558-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942559-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942560-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942561-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942562-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942563-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942564-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942565-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942566-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942567-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942568-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942569-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942570-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942571-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942572-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942573-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942574-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942575-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942576-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942577-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-10-s1-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942578-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-10-s1-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942579-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942580-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942581-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942582-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942583-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942584-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942585-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942586-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942587-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942588-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942589-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942590-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942591-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942592-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942593-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942594-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942595-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942596-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942597-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942598-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942599-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942600-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942601-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942602-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942603-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942604-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942605-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942606-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942607-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942608-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942609-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942610-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942611-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942612-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421904,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942613-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421905,S1-Sa03-12-s2-1
12-2256,GLINE_2-S1-Sa-Saturday-03,57942614-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421903,S1-Sa03-12-s2-1
10-2256,GLINE_2-S1-Sa-Saturday-03,57942615-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942616-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942617-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942618-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942619-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942620-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942621-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942622-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942623-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942624-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942625-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942626-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942627-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942628-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942629-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942630-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942631-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942632-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942633-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942634-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942635-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942636-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942637-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942638-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942639-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942640-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942641-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942642-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942643-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942644-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942645-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942646-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942647-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942648-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942649-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942650-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942651-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942652-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942653-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942654-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942655-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942656-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942657-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942658-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942659-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942660-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942661-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942662-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942663-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942664-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942665-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942666-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942667-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942668-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942669-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942670-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942671-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942672-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942673-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942674-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942675-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942676-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942677-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942678-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421905,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942679-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421903,S1-Sa03-10-n1-0
10-2256,GLINE_2-S1-Sa-Saturday-03,57942680-GLINE_2-S1-Sa-Saturday-03,"to Capitol Hill",0,6421904,S1-Sa03-10-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942681-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942682-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942683-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942684-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421903,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942685-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421904,S1-Sa03-12-n1-0
12-2256,GLINE_2-S1-Sa-Saturday-03,57942686-GLINE_2-S1-Sa-Saturday-03,"to Interlaken Park",0,6421905,S1-Sa03-12-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942687-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942688-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942689-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942690-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942691-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942692-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942693-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942694-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942695-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942696-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942697-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942698-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942699-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942700-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942701-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942702-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942703-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942704-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942705-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942706-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942707-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942708-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942709-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942710-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942711-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942712-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942713-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942714-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942715-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942716-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942717-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942718-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942719-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942720-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942721-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421907,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942722-GLINE_2-S1-Sa-Saturday-03,"to Downtown Seattle",1,6421906,S1-Sa03-11-s1-1
11-2256,GLINE_2-S1-Sa-Saturday-03,57942723-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942724-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
