route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
11-2254,GLINE_2-S1-Wk-Weekday-05,57939137-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939138-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421820,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939139-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421822,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939140-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939141-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421820,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939142-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421822,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939143-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939144-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939145-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421822,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939146-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421822,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939147-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421820,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939148-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939149-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421822,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939150-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939151-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421822,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939152-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421820,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939153-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939154-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421822,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939155-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421820,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939156-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939157-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421822,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939158-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421820,S1-Wk05-11-n1-0
11-2254,GLINE_2-S1-Wk-Weekday-05,57939159-GLINE_2-S1-Wk-Weekday-05,"to Madison Park",0,6421821,S1-Wk05-11-n1-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939160-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939161-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939162-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939163-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939164-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939165-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939166-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939167-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939168-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939169-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939170-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939171-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939172-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939173-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939174-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939175-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939176-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939177-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939178-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939179-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939180-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939181-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939182-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939183-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939184-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939185-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939186-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939187-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939188-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421827,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939189-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939190-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939191-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939192-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939193-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421827,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939194-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939195-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939196-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421828,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939197-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939198-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421827,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939199-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939200-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939201-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939202-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421827,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939203-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939204-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421831,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939205-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421829,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939206-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421827,S1-Wk05-49-n2-0
49-2254,GLINE_2-S1-Wk-Weekday-05,57939207-GLINE_2-S1-Wk-Weekday-05,"to University District",0,6421830,S1-Wk05-49-n2-0
8-2254,GLINE_2-S1-Wk-Weekday-05,57939208-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421795,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939209-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421791,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939210-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421797,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939211-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421798,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939212-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421790,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939213-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421796,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939214-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421790,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939215-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421790,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939216-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421794,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939217-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421798,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939218-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939219-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421794,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939220-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421798,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939221-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421795,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939222-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421794,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939223-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939224-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421789,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939225-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421792,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939226-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421789,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939227-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421791,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939228-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421792,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939229-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939230-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421789,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939231-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421794,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939232-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421794,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939233-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421794,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939234-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421797,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939235-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421797,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939236-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421796,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939237-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421798,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939238-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421789,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939239-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421792,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939240-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421798,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939241-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939242-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421794,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939243-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421792,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939244-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421793,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939245-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421792,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939246-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421797,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939247-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421789,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939248-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421790,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939249-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421796,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939250-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421794,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939251-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421792,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939252-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421790,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939253-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421796,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939254-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421796,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939255-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421795,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939256-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421797,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939257-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421789,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939258-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421790,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939259-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421795,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939260-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421790,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939261-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421791,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939262-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421789,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939263-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421796,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939264-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421791,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939265-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421791,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939266-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421797,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939267-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421795,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939268-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421791,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939269-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421798,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939270-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421797,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939271-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421792,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939272-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421789,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939273-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421795,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939274-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421795,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939275-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421790,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939276-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939277-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939278-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421794,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939279-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939280-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421792,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939281-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939282-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421798,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939283-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421789,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939284-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421796,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939285-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421792,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939286-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421791,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939287-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421792,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939288-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421792,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939289-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421795,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939290-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421790,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939291-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421790,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939292-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421789,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939293-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421797,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939294-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421797,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939295-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421790,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939296-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421789,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939297-GLINE_2-S1-Wk-Weekday-05,"to Queen Anne",1,6421795,S1-Wk05-8-W1-3
8-2254,GLINE_2-S1-Wk-Weekday-05,57939298-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421790,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939299-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421797,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939300-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421795,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939301-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421792,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939302-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421790,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939303-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421791,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939304-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421789,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939305-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421791,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939306-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421795,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939307-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421792,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939308-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421798,S1-Wk05-8-E1-2
8-2254,GLINE_2-S1-Wk-Weekday-05,57939309-GLINE_2-S1-Wk-Weekday-05,"to Mt Baker Station",0,6421794,S1-Wk05-8-E1-2
